AREA,SITE_ID,SITE_NAME,SURVEY_ID,EVENT_DATE,EVENT_DATE_YEAR,SAMPLE_CODE,SURVEY_RANKED_NGR,SURVEY_RANKED_EASTING,SURVEY_RANKED_NORTHING,SURVEY_LENGTH,SURVEY_WIDTH,SURVEY_AREA,FISHED_WIDTH,FISHED_AREA,SURVEY_METHOD,SURVEY_STRATEGY,NO_OF_RUNS,SURVEY_SPECIES_ID,SPECIES_ID,SPECIES_NAME,LATIN_NAME,RUN1,RUN2,RUN3,RUN4,RUN5,RUN6,ALL_RUNS,SPCSNO,SPCSNO_SE,SPCSPV,SPCSPV_SE,OBSERVED_ABUNDANCE,ZERO_CATCH,SURVEY_STATUS,IS_THIRD_PARTY,IS_SPECIES_SELECTIVE,SURVEY_INSERT_DATE
Exe,9205,D/s Hiccombe (Te),150750,29/06/2017,2017,,SS9591029500,295910,129500,50,2.91,145.5,2.91,145.5,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,664043,283,Bullhead,Cottus gobio,7,,,,,,7,,,,,,No,Completed,No,No,30/06/2017
Exe,9205,D/s Hiccombe (Te),150750,29/06/2017,2017,,SS9591029500,295910,129500,50,2.91,145.5,2.91,145.5,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,664044,320,Lamprey sp.,Petromyzontidae,1,,,,,,1,,,,,,No,Completed,No,No,30/06/2017
Exe,9205,D/s Hiccombe (Te),154978,05/08/2019,2019,,SS9591029500,295910,129500,58,3,174,3,174,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,691998,118,Atlantic salmon,Salmo salar,13,,,,,,13,,,,,,No,Completed,No,No,06/08/2019
Exe,9205,D/s Hiccombe (Te),154978,05/08/2019,2019,,SS9591029500,295910,129500,58,3,174,3,174,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,691999,111,Brown / sea trout,Salmo trutta,57,,,,,,57,,,,,,No,Completed,No,No,06/08/2019
Exe,9205,D/s Hiccombe (Te),154978,05/08/2019,2019,,SS9591029500,295910,129500,58,3,174,3,174,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,692000,283,Bullhead,Cottus gobio,11,,,,,,11,,,,,,No,Completed,No,No,06/08/2019
Exe,9205,D/s Hiccombe (Te),154978,05/08/2019,2019,,SS9591029500,295910,129500,58,3,174,3,174,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,692001,286,Stone loach,Barbatula barbatula,1,,,,,,1,,,,,,No,Completed,No,No,06/08/2019
Exe,9205,D/s Hiccombe (Te),160706,13/07/2021,2021,,SS9591029500,295910,129500,65,3.81,247.65,3.81,247.65,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,713721,118,Atlantic salmon,Salmo salar,0,1,0,,,,1,1,0.733799,0.5,0.733799,,No,Completed,No,No,30/11/2021
Exe,9205,D/s Hiccombe (Te),160706,13/07/2021,2021,,SS9591029500,295910,129500,65,3.81,247.65,3.81,247.65,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,713722,283,Bullhead,Cottus gobio,18,6,3,,,,27,28,1.669929,0.642857,0.107353,,No,Completed,No,No,30/11/2021
Exe,9205,D/s Hiccombe (Te),160706,13/07/2021,2021,,SS9591029500,295910,129500,65,3.81,247.65,3.81,247.65,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,713723,111,Brown / sea trout,Salmo trutta,81,41,15,,,,137,149,6.268247,0.561475,0.053864,,No,Completed,No,No,30/11/2021
Exe,9205,D/s Hiccombe (Te),160706,13/07/2021,2021,,SS9591029500,295910,129500,65,3.81,247.65,3.81,247.65,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,713724,242,European eels > elvers,Anguilla anguilla,0,1,0,,,,1,1,0.733799,0.5,0.733799,,No,Completed,No,No,30/11/2021
Exe,9205,D/s Hiccombe (Te),161178,11/07/2022,2022,,SS9591029500,295910,129500,50,2.95,147.5,2.95,147.5,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,717838,111,Brown / sea trout,Salmo trutta,56,,,,,,56,,,,,,No,Completed,No,No,18/07/2022
Exe,9205,D/s Hiccombe (Te),161178,11/07/2022,2022,,SS9591029500,295910,129500,50,2.95,147.5,2.95,147.5,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,717839,283,Bullhead,Cottus gobio,30,,,,,,30,,,,,,No,Completed,No,No,18/07/2022
Exe,9205,D/s Hiccombe (Te),161178,11/07/2022,2022,,SS9591029500,295910,129500,50,2.95,147.5,2.95,147.5,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,717840,320,Lamprey sp.,Petromyzontidae,3,,,,,,3,,,,,,No,Completed,No,No,18/07/2022
Exe,9205,D/s Hiccombe (Te),164007,19/07/2023,2023,,SS9591029500,295910,129500,61,3.17,193.37,3.17,193.37,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,734338,118,Atlantic salmon,Salmo salar,1,0,0,,,,1,1,0,1,0,,No,Completed,No,No,15/11/2023
Exe,9205,D/s Hiccombe (Te),164007,19/07/2023,2023,,SS9591029500,295910,129500,61,3.17,193.37,3.17,193.37,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,734339,111,Brown / sea trout,Salmo trutta,60,23,8,,,,91,95,3.114458,0.640845,0.058497,,No,Completed,No,No,15/11/2023
Exe,9205,D/s Hiccombe (Te),164007,19/07/2023,2023,,SS9591029500,295910,129500,61,3.17,193.37,3.17,193.37,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,734340,283,Bullhead,Cottus gobio,14,13,12,,,,39,73,40.856664,0.219101,0.157033,,No,Completed,No,No,15/11/2023
Exe,9205,D/s Hiccombe (Te),164007,19/07/2023,2023,,SS9591029500,295910,129500,61,3.17,193.37,3.17,193.37,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,734341,320,Lamprey sp.,Petromyzontidae,7,1,3,,,,11,11,1.270003,0.611111,0.181429,,No,Completed,No,No,15/11/2023
Exe,9205,D/s Hiccombe (Te),164007,19/07/2023,2023,,SS9591029500,295910,129500,61,3.17,193.37,3.17,193.37,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,734342,242,European eels > elvers,Anguilla anguilla,1,0,1,,,,2,2,1.037749,0.5,0.518875,,No,Completed,No,No,15/11/2023
Exe,9206,Aclands (Te),145577,23/07/2015,2015,,SS7312040000,273120,140000,80,2.62,209.6,2.62,209.6,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,630001,118,Atlantic salmon,Salmo salar,45,,,,,,45,,,,,,No,Completed,No,No,24/07/2015
Exe,9206,Aclands (Te),145577,23/07/2015,2015,,SS7312040000,273120,140000,80,2.62,209.6,2.62,209.6,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,630002,111,Brown / sea trout,Salmo trutta,16,,,,,,16,,,,,,No,Completed,No,No,24/07/2015
Exe,9206,Aclands (Te),145577,23/07/2015,2015,,SS7312040000,273120,140000,80,2.62,209.6,2.62,209.6,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,630003,283,Bullhead,Cottus gobio,5,,,,,,5,,,,,,No,Completed,No,No,24/07/2015
Exe,9206,Aclands (Te),145577,23/07/2015,2015,,SS7312040000,273120,140000,80,2.62,209.6,2.62,209.6,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,630004,286,Stone loach,Barbatula barbatula,2,,,,,,2,,,,,,No,Completed,No,No,24/07/2015
Exe,9206,Aclands (Te),148846,08/08/2016,2016,,SS7312040000,273120,140000,85,2.37,201.45,2.37,201.45,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,650782,118,Atlantic salmon,Salmo salar,85,,,,,,85,,,,,,No,Completed,No,No,09/08/2016
Exe,9206,Aclands (Te),148846,08/08/2016,2016,,SS7312040000,273120,140000,85,2.37,201.45,2.37,201.45,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,650783,111,Brown / sea trout,Salmo trutta,13,,,,,,13,,,,,,No,Completed,No,No,09/08/2016
Exe,9206,Aclands (Te),148846,08/08/2016,2016,,SS7312040000,273120,140000,85,2.37,201.45,2.37,201.45,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,650784,284,Minnow,Phoxinus phoxinus,1,,,,,,1,,,,,,No,Completed,No,No,09/08/2016
Exe,9206,Aclands (Te),150970,13/07/2017,2017,,SS7312040000,273120,140000,77,2.32,178.64,2.32,178.64,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,665398,283,Bullhead,Cottus gobio,12,15,8,,,,35,55,22.176472,0.277778,0.15508,,No,Completed,No,No,21/07/2017
Exe,9206,Aclands (Te),150970,13/07/2017,2017,,SS7312040000,273120,140000,77,2.32,178.64,2.32,178.64,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,665399,284,Minnow,Phoxinus phoxinus,2,0,0,,,,2,2,0,1,0,,No,Completed,No,No,21/07/2017
Exe,9206,Aclands (Te),150970,13/07/2017,2017,,SS7312040000,273120,140000,77,2.32,178.64,2.32,178.64,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,665400,118,Atlantic salmon,Salmo salar,103,64,46,,,,213,292,30.745201,0.351485,0.057067,,No,Completed,No,No,21/07/2017
Exe,9206,Aclands (Te),150970,13/07/2017,2017,,SS7312040000,273120,140000,77,2.32,178.64,2.32,178.64,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,665401,111,Brown / sea trout,Salmo trutta,20,8,5,,,,33,35,2.742317,0.578947,0.107734,,No,Completed,No,No,21/07/2017
Exe,9206,Aclands (Te),152690,26/06/2018,2018,,SS7312040000,273120,140000,78,2.23,173.94,2.23,173.94,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676572,283,Bullhead,Cottus gobio,12,9,9,,,,30,47,20.500292,0.277778,0.16776,,No,Completed,No,No,28/06/2018
Exe,9206,Aclands (Te),152690,26/06/2018,2018,,SS7312040000,273120,140000,78,2.23,173.94,2.23,173.94,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676573,286,Stone loach,Barbatula barbatula,0,1,0,,,,1,1,0.733799,0.5,0.733799,,No,Completed,No,No,28/06/2018
Exe,9206,Aclands (Te),152690,26/06/2018,2018,,SS7312040000,273120,140000,78,2.23,173.94,2.23,173.94,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676574,118,Atlantic salmon,Salmo salar,102,43,23,,,,168,185,7.667812,0.545455,0.049737,,No,Completed,No,No,28/06/2018
Exe,9206,Aclands (Te),152690,26/06/2018,2018,,SS7312040000,273120,140000,78,2.23,173.94,2.23,173.94,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676575,111,Brown / sea trout,Salmo trutta,23,5,1,,,,29,29,0.526127,0.805556,0.075161,,No,Completed,No,No,28/06/2018
Exe,9206,Aclands (Te),154859,18/07/2019,2019,,SS7312040000,273120,140000,73,2.18,159.14,2.18,159.14,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691057,118,Atlantic salmon,Salmo salar,28,12,7,,,,47,51,3.854363,0.552941,0.093475,,No,Completed,No,No,22/07/2019
Exe,9206,Aclands (Te),154859,18/07/2019,2019,,SS7312040000,273120,140000,73,2.18,159.14,2.18,159.14,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691058,111,Brown / sea trout,Salmo trutta,9,3,1,,,,13,13,0.676738,0.722222,0.135348,,No,Completed,No,No,22/07/2019
Exe,9206,Aclands (Te),154859,18/07/2019,2019,,SS7312040000,273120,140000,73,2.18,159.14,2.18,159.14,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691059,283,Bullhead,Cottus gobio,7,7,5,,,,19,26,10.334932,0.333333,0.198749,,No,Completed,No,No,22/07/2019
Exe,9206,Aclands (Te),154859,18/07/2019,2019,,SS7312040000,273120,140000,73,2.18,159.14,2.18,159.14,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691060,284,Minnow,Phoxinus phoxinus,46,19,31,,,,96,162,44.911883,0.256,0.095392,,No,Completed,No,No,22/07/2019
Exe,9206,Aclands (Te),154859,18/07/2019,2019,,SS7312040000,273120,140000,73,2.18,159.14,2.18,159.14,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691061,286,Stone loach,Barbatula barbatula,6,4,4,,,,14,17,5.468843,0.4,0.214464,,No,Completed,No,No,22/07/2019
Exe,9206,Aclands (Te),160633,09/08/2021,2021,,SS7312040000,273120,140000,75,2.62,196.5,2.62,196.5,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712902,118,Atlantic salmon,Salmo salar,64,38,16,,,,118,135,8.842333,0.493724,0.063875,,No,Completed,No,No,17/11/2021
Exe,9206,Aclands (Te),160633,09/08/2021,2021,,SS7312040000,273120,140000,75,2.62,196.5,2.62,196.5,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712903,111,Brown / sea trout,Salmo trutta,11,2,4,,,,17,18,2.113539,0.566667,0.153548,,No,Completed,No,No,17/11/2021
Exe,9206,Aclands (Te),160633,09/08/2021,2021,,SS7312040000,273120,140000,75,2.62,196.5,2.62,196.5,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712904,283,Bullhead,Cottus gobio,19,8,24,,,,51,171,215.650623,0.109208,0.154608,,No,Completed,No,No,17/11/2021
Exe,9206,Aclands (Te),160633,09/08/2021,2021,,SS7312040000,273120,140000,75,2.62,196.5,2.62,196.5,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712905,284,Minnow,Phoxinus phoxinus,6,1,0,,,,7,7,0.12393,0.875,0.12393,,No,Completed,No,No,17/11/2021
Exe,9206,Aclands (Te),161657,26/07/2022,2022,,SS7312040000,273120,140000,74,2.13,157.62,2.13,157.62,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,720601,118,Atlantic salmon,Salmo salar,196,78,37,,,,311,335,8.366995,0.581308,0.034677,,No,Completed,No,No,19/10/2022
Exe,9206,Aclands (Te),161657,26/07/2022,2022,,SS7312040000,273120,140000,74,2.13,157.62,2.13,157.62,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,720602,111,Brown / sea trout,Salmo trutta,39,5,3,,,,47,47,0.641486,0.810345,0.058317,,No,Completed,No,No,19/10/2022
Exe,9206,Aclands (Te),161657,26/07/2022,2022,,SS7312040000,273120,140000,74,2.13,157.62,2.13,157.62,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,720603,283,Bullhead,Cottus gobio,15,13,11,,,,39,65,28.320306,0.256579,0.150373,,No,Completed,No,No,19/10/2022
Exe,9206,Aclands (Te),161657,26/07/2022,2022,,SS7312040000,273120,140000,74,2.13,157.62,2.13,157.62,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,720604,284,Minnow,Phoxinus phoxinus,1,0,0,,,,1,1,0,1,0,,No,Completed,No,No,19/10/2022
Exe,9206,Aclands (Te),161657,26/07/2022,2022,,SS7312040000,273120,140000,74,2.13,157.62,2.13,157.62,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,720605,286,Stone loach,Barbatula barbatula,0,2,0,,,,2,2,1.037749,0.5,0.518875,,No,Completed,No,No,19/10/2022
Exe,9206,Aclands (Te),163932,05/07/2023,2023,,SS7312040000,273120,140000,80,2.24,179.2,2.24,179.2,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,733923,118,Atlantic salmon,Salmo salar,26,8,2,,,,36,36,0.921132,0.75,0.076761,,No,Completed,No,No,08/11/2023
Exe,9206,Aclands (Te),163932,05/07/2023,2023,,SS7312040000,273120,140000,80,2.24,179.2,2.24,179.2,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,733924,111,Brown / sea trout,Salmo trutta,30,5,0,,,,35,35,0.277117,0.875,0.055423,,No,Completed,No,No,08/11/2023
Exe,9206,Aclands (Te),163932,05/07/2023,2023,,SS7312040000,273120,140000,80,2.24,179.2,2.24,179.2,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,733925,283,Bullhead,Cottus gobio,9,0,4,,,,13,14,2.156298,0.541667,0.182025,,No,Completed,No,No,08/11/2023
Exe,9206,Aclands (Te),163932,05/07/2023,2023,,SS7312040000,273120,140000,80,2.24,179.2,2.24,179.2,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,733926,284,Minnow,Phoxinus phoxinus,3,0,2,,,,5,5,1.188604,0.555556,0.297151,,No,Completed,No,No,08/11/2023
Exe,9206,Aclands (Te),163932,05/07/2023,2023,,SS7312040000,273120,140000,80,2.24,179.2,2.24,179.2,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,733927,286,Stone loach,Barbatula barbatula,4,3,4,,,,11,15,8.383493,0.323529,0.2673,,No,Completed,No,No,08/11/2023
Exe,9206,Aclands (Te),165758,01/07/2024,2024,,SS7312040000,273120,140000,60,2.47,148.2,2.47,148.2,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,740102,283,Bullhead,Cottus gobio,19,,,,,,19,,,,,,No,Completed,No,No,23/07/2024
Exe,9206,Aclands (Te),165758,01/07/2024,2024,,SS7312040000,273120,140000,60,2.47,148.2,2.47,148.2,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,740103,284,Minnow,Phoxinus phoxinus,27,,,,,,27,,,,,,No,Completed,No,No,23/07/2024
Exe,9206,Aclands (Te),165758,01/07/2024,2024,,SS7312040000,273120,140000,60,2.47,148.2,2.47,148.2,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,740104,286,Stone loach,Barbatula barbatula,5,,,,,,5,,,,,,No,Completed,No,No,23/07/2024
Exe,9206,Aclands (Te),165758,01/07/2024,2024,,SS7312040000,273120,140000,60,2.47,148.2,2.47,148.2,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,740105,118,Atlantic salmon,Salmo salar,72,,,,,,72,,,,,,No,Completed,No,No,23/07/2024
Exe,9206,Aclands (Te),165758,01/07/2024,2024,,SS7312040000,273120,140000,60,2.47,148.2,2.47,148.2,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,740106,111,Brown / sea trout,Salmo trutta,16,,,,,,16,,,,,,No,Completed,No,No,23/07/2024
Exe,9207,Simonsbath (Te),145524,21/07/2015,2015,,SS7714039120,277140,139120,57,5.72,326.04,5.72,326.04,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,629234,111,Brown / sea trout,Salmo trutta,28,,,,,,28,,,,,,No,Completed,No,No,21/07/2015
Exe,9207,Simonsbath (Te),145524,21/07/2015,2015,,SS7714039120,277140,139120,57,5.72,326.04,5.72,326.04,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,629235,118,Atlantic salmon,Salmo salar,186,,,,,,186,,,,,,No,Completed,No,No,21/07/2015
Exe,9207,Simonsbath (Te),145524,21/07/2015,2015,,SS7714039120,277140,139120,57,5.72,326.04,5.72,326.04,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,629236,283,Bullhead,Cottus gobio,30,,,,,,30,,,,,,No,Completed,No,No,21/07/2015
Exe,9207,Simonsbath (Te),145524,21/07/2015,2015,,SS7714039120,277140,139120,57,5.72,326.04,5.72,326.04,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,629237,284,Minnow,Phoxinus phoxinus,57,,,,,,57,,,,,,No,Completed,No,No,21/07/2015
Exe,9207,Simonsbath (Te),145524,21/07/2015,2015,,SS7714039120,277140,139120,57,5.72,326.04,5.72,326.04,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,629238,286,Stone loach,Barbatula barbatula,69,,,,,,69,,,,,,No,Completed,No,No,21/07/2015
Exe,9207,Simonsbath (Te),151414,24/08/2017,2017,,SS7714039120,277140,139120,55,7.48,411.4,7.48,411.4,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,668104,283,Bullhead,Cottus gobio,38,12,17,,,,67,82,10.383054,0.424051,0.093228,,No,Completed,No,No,04/09/2017
Exe,9207,Simonsbath (Te),151414,24/08/2017,2017,,SS7714039120,277140,139120,55,7.48,411.4,7.48,411.4,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,668105,284,Minnow,Phoxinus phoxinus,45,42,10,,,,97,115,10.208236,0.455399,0.074228,,No,Completed,No,No,04/09/2017
Exe,9207,Simonsbath (Te),151414,24/08/2017,2017,,SS7714039120,277140,139120,55,7.48,411.4,7.48,411.4,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,668106,286,Stone loach,Barbatula barbatula,11,5,4,,,,20,22,3.195245,0.512821,0.152883,,No,Completed,No,No,04/09/2017
Exe,9207,Simonsbath (Te),151414,24/08/2017,2017,,SS7714039120,277140,139120,55,7.48,411.4,7.48,411.4,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,668107,320,Lamprey sp.,Petromyzontidae,4,1,2,,,,7,7,1.195124,0.583333,0.239025,,No,Completed,No,No,04/09/2017
Exe,9207,Simonsbath (Te),151414,24/08/2017,2017,,SS7714039120,277140,139120,55,7.48,411.4,7.48,411.4,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,668108,118,Atlantic salmon,Salmo salar,297,115,48,,,,460,490,8.820466,0.604468,0.02751,,No,Completed,No,No,04/09/2017
Exe,9207,Simonsbath (Te),151414,24/08/2017,2017,,SS7714039120,277140,139120,55,7.48,411.4,7.48,411.4,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,668109,111,Brown / sea trout,Salmo trutta,45,19,9,,,,73,78,3.973779,0.584,0.07152,,No,Completed,No,No,04/09/2017
Exe,9207,Simonsbath (Te),152691,27/06/2018,2018,,SS7714039120,277140,139120,57,7.17,408.69,7.17,408.69,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676576,283,Bullhead,Cottus gobio,23,12,4,,,,39,41,2.620371,0.6,0.095867,,No,Completed,No,No,28/06/2018
Exe,9207,Simonsbath (Te),152691,27/06/2018,2018,,SS7714039120,277140,139120,57,7.17,408.69,7.17,408.69,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676577,284,Minnow,Phoxinus phoxinus,8,9,3,,,,20,24,5.567598,0.425532,0.171839,,No,Completed,No,No,28/06/2018
Exe,9207,Simonsbath (Te),152691,27/06/2018,2018,,SS7714039120,277140,139120,57,7.17,408.69,7.17,408.69,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676578,286,Stone loach,Barbatula barbatula,8,13,3,,,,24,31,8.622817,0.375,0.166893,,No,Completed,No,No,28/06/2018
Exe,9207,Simonsbath (Te),152691,27/06/2018,2018,,SS7714039120,277140,139120,57,7.17,408.69,7.17,408.69,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676579,320,Lamprey sp.,Petromyzontidae,3,2,2,,,,7,7,1.553377,0.538462,0.258896,,No,Completed,No,No,28/06/2018
Exe,9207,Simonsbath (Te),152691,27/06/2018,2018,,SS7714039120,277140,139120,57,7.17,408.69,7.17,408.69,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676580,118,Atlantic salmon,Salmo salar,220,116,52,,,,388,440,14.706971,0.507853,0.034492,,No,Completed,No,No,28/06/2018
Exe,9207,Simonsbath (Te),152691,27/06/2018,2018,,SS7714039120,277140,139120,57,7.17,408.69,7.17,408.69,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,676581,111,Brown / sea trout,Salmo trutta,60,23,9,,,,92,96,3.255825,0.634483,0.058871,,No,Completed,No,No,28/06/2018
Exe,9207,Simonsbath (Te),154937,24/07/2019,2019,,SS7714039120,277140,139120,63,6.03,379.89,6.03,379.89,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691603,118,Atlantic salmon,Salmo salar,123,51,34,,,,208,236,10.882066,0.506083,0.047246,,No,Completed,No,No,29/07/2019
Exe,9207,Simonsbath (Te),154937,24/07/2019,2019,,SS7714039120,277140,139120,63,6.03,379.89,6.03,379.89,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691604,111,Brown / sea trout,Salmo trutta,54,16,5,,,,75,76,1.64856,0.721154,0.056099,,No,Completed,No,No,29/07/2019
Exe,9207,Simonsbath (Te),154937,24/07/2019,2019,,SS7714039120,277140,139120,63,6.03,379.89,6.03,379.89,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691605,283,Bullhead,Cottus gobio,53,31,29,,,,113,168,31.229575,0.307902,0.082699,,No,Completed,No,No,29/07/2019
Exe,9207,Simonsbath (Te),154937,24/07/2019,2019,,SS7714039120,277140,139120,63,6.03,379.89,6.03,379.89,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691606,284,Minnow,Phoxinus phoxinus,62,40,42,,,,144,267,73.589895,0.22606,0.080505,,No,Completed,No,No,29/07/2019
Exe,9207,Simonsbath (Te),154937,24/07/2019,2019,,SS7714039120,277140,139120,63,6.03,379.89,6.03,379.89,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691607,286,Stone loach,Barbatula barbatula,61,33,21,,,,115,139,12.369986,0.438931,0.06962,,No,Completed,No,No,29/07/2019
Exe,9207,Simonsbath (Te),154937,24/07/2019,2019,,SS7714039120,277140,139120,63,6.03,379.89,6.03,379.89,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,691608,320,Lamprey sp.,Petromyzontidae,2,1,2,,,,5,5,1.640825,0.5,0.328165,,No,Completed,No,No,29/07/2019
Exe,9207,Simonsbath (Te),160548,12/09/2021,2021,,SS7714039120,277140,139120,58,6.63,384.54,6.63,384.54,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712072,118,Atlantic salmon,Salmo salar,291,139,74,,,,504,573,17.06216,0.50501,0.03038,,No,Completed,No,No,03/11/2021
Exe,9207,Simonsbath (Te),160548,12/09/2021,2021,,SS7714039120,277140,139120,58,6.63,384.54,6.63,384.54,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712073,111,Brown / sea trout,Salmo trutta,43,17,7,,,,67,70,2.925049,0.626168,0.069992,,No,Completed,No,No,03/11/2021
Exe,9207,Simonsbath (Te),160548,12/09/2021,2021,,SS7714039120,277140,139120,58,6.63,384.54,6.63,384.54,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712074,283,Bullhead,Cottus gobio,44,38,44,,,,126,440,366.405159,0.105528,0.098244,,No,Completed,No,No,03/11/2021
Exe,9207,Simonsbath (Te),160548,12/09/2021,2021,,SS7714039120,277140,139120,58,6.63,384.54,6.63,384.54,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712075,284,Minnow,Phoxinus phoxinus,85,68,35,,,,188,258,29.03855,0.350746,0.060804,,No,Completed,No,No,03/11/2021
Exe,9207,Simonsbath (Te),160548,12/09/2021,2021,,SS7714039120,277140,139120,58,6.63,384.54,6.63,384.54,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712076,286,Stone loach,Barbatula barbatula,17,7,7,,,,31,36,5.472235,0.462687,0.130895,,No,Completed,No,No,03/11/2021
Exe,9207,Simonsbath (Te),160548,12/09/2021,2021,,SS7714039120,277140,139120,58,6.63,384.54,6.63,384.54,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,712077,320,Lamprey sp.,Petromyzontidae,5,3,2,,,,10,10,1.387692,0.588235,0.198242,,No,Completed,No,No,03/11/2021
Exe,9207,Simonsbath (Te),161673,16/08/2022,2022,,SS7714039120,277140,139120,60,6.5,390,6.5,390,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,720709,118,Atlantic salmon,Salmo salar,306,156,79,,,,541,620,18.763547,0.495421,0.029715,,No,Completed,No,No,20/10/2022
Exe,9207,Simonsbath (Te),161673,16/08/2022,2022,,SS7714039120,277140,139120,60,6.5,390,6.5,390,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,720710,111,Brown / sea trout,Salmo trutta,61,15,0,,,,76,76,0.64264,0.835165,0.042843,,No,Completed,No,No,20/10/2022
