AREA,SITE_ID,SITE_NAME,SURVEY_ID,EVENT_DATE,EVENT_DATE_YEAR,SAMPLE_CODE,SURVEY_RANKED_NGR,SURVEY_RANKED_EASTING,SURVEY_RANKED_NORTHING,SURVEY_LENGTH,SURVEY_WIDTH,SURVEY_AREA,FISHED_WIDTH,FISHED_AREA,SURVEY_METHOD,SURVEY_STRATEGY,NO_OF_RUNS,SURVEY_SPECIES_ID,SPECIES_ID,SPECIES_NAME,LATIN_NAME,RUN1,RUN2,RUN3,RUN4,RUN5,RUN6,ALL_RUNS,SPCSNO,SPCSNO_SE,SPCSPV,SPCSPV_SE,OBSERVED_ABUNDANCE,ZERO_CATCH,SURVEY_STATUS,IS_THIRD_PARTY,IS_SPECIES_SELECTIVE,SURVEY_INSERT_DATE
Plym,7303,Yeo Farm,153050,07/06/2018,2018,,SX5498267024,254982,67024,51.5,5.93,305.395,5.93,305.395,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,678695,111,Brown / sea trout,Salmo trutta,78,,,,,,78,,,,,,No,Completed,No,No,16/08/2018
Plym,7303,Yeo Farm,153050,07/06/2018,2018,,SX5498267024,254982,67024,51.5,5.93,305.395,5.93,305.395,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,678696,242,European eels > elvers,Anguilla anguilla,2,,,,,,2,,,,,,No,Completed,No,No,16/08/2018
Plym,7303,Yeo Farm,153050,07/06/2018,2018,,SX5498267024,254982,67024,51.5,5.93,305.395,5.93,305.395,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,678697,281,3-spined stickleback,Gasterosteus aculeatus,2,,,,,,2,,,,,,No,Completed,No,No,16/08/2018
Plym,7303,Yeo Farm,154641,12/06/2019,2019,,SX5499367021,254993,67021,58.9,5.7,335.73,5.7,335.73,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,689458,111,Brown / sea trout,Salmo trutta,111,,,,,,111,,,,,,No,Completed,No,No,25/06/2019
Plym,7303,Yeo Farm,154641,12/06/2019,2019,,SX5499367021,254993,67021,58.9,5.7,335.73,5.7,335.73,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,689459,242,European eels > elvers,Anguilla anguilla,4,,,,,,4,,,,,,No,Completed,No,No,25/06/2019
Plym,7303,Yeo Farm,160654,09/06/2021,2021,,SX5499367021,254993,67021,49.6,6.11,303.056,6.11,303.056,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,713132,118,Atlantic salmon,Salmo salar,2,,,,,,2,,,,,,No,Completed,No,No,19/11/2021
Plym,7303,Yeo Farm,160654,09/06/2021,2021,,SX5499367021,254993,67021,49.6,6.11,303.056,6.11,303.056,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,713133,111,Brown / sea trout,Salmo trutta,71,,,,,,71,,,,,,No,Completed,No,No,19/11/2021
Plym,7303,Yeo Farm,160654,09/06/2021,2021,,SX5499367021,254993,67021,49.6,6.11,303.056,6.11,303.056,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,713134,242,European eels > elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,19/11/2021
Plym,7303,Yeo Farm,161880,08/06/2022,2022,,SX5499367021,254993,67021,54.2,5.65,306.23,5.65,306.23,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,721975,111,Brown / sea trout,Salmo trutta,125,,,,,,125,,,,,,No,Completed,No,No,07/11/2022
Plym,7303,Yeo Farm,161880,08/06/2022,2022,,SX5499367021,254993,67021,54.2,5.65,306.23,5.65,306.23,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,721976,242,European eels > elvers,Anguilla anguilla,1,,,,,,1,,,,,,No,Completed,No,No,07/11/2022
